V_ttx	t_ttx
-0.8351999999999999	2.6584000000000002e-09
-0.8351999999999999	2.6588e-09
-0.8351999999999999	2.6592e-09
-0.8351999999999999	2.6596e-09
-0.8351999999999999	2.66e-09
-0.8303999999999999	2.6604e-09
-0.8303999999999999	2.6608e-09
-0.8303999999999999	2.6612000000000003e-09
-0.8303999999999999	2.6616e-09
-0.8303999999999999	2.662e-09
-0.8303999999999999	2.6624000000000002e-09
-0.8303999999999999	2.6628e-09
-0.8303999999999999	2.6632e-09
-0.8303999999999999	2.6636e-09
-0.8303999999999999	2.664e-09
-0.8303999999999999	2.6644e-09
-0.8303999999999999	2.6648e-09
-0.8255999999999999	2.6652000000000003e-09
-0.8255999999999999	2.6656e-09
-0.8255999999999999	2.666e-09
-0.8255999999999999	2.6664000000000002e-09
-0.8255999999999999	2.6668e-09
-0.8255999999999999	2.6672e-09
-0.8255999999999999	2.6676e-09
-0.8255999999999999	2.668e-09
-0.8255999999999999	2.6684e-09
-0.8255999999999999	2.6688e-09
-0.8255999999999999	2.6692000000000003e-09
-0.8255999999999999	2.6696e-09
-0.8255999999999999	2.67e-09
-0.8208	2.6704000000000002e-09
-0.8208	2.6708e-09
-0.8208	2.6712e-09
-0.8208	2.6716e-09
-0.8208	2.6720000000000003e-09
-0.8208	2.6724e-09
-0.8208	2.6728e-09
-0.8208	2.6732000000000002e-09
-0.8208	2.6736e-09
-0.8208	2.674e-09
-0.8255999999999999	2.6744e-09
-0.8255999999999999	2.6748e-09
-0.8255999999999999	2.6752e-09
-0.8255999999999999	2.6756e-09
-0.8255999999999999	2.6760000000000003e-09
-0.8255999999999999	2.6764e-09
-0.8255999999999999	2.6768e-09
-0.8255999999999999	2.6772000000000002e-09
-0.8255999999999999	2.6776e-09
-0.8255999999999999	2.678e-09
-0.8255999999999999	2.6784e-09
-0.8255999999999999	2.6788e-09
-0.8255999999999999	2.6792e-09
-0.8255999999999999	2.6796e-09
-0.8255999999999999	2.6800000000000003e-09
-0.8255999999999999	2.6804e-09
-0.8303999999999999	2.6808e-09
-0.8303999999999999	2.6812000000000002e-09
-0.8303999999999999	2.6816e-09
-0.8303999999999999	2.682e-09
-0.8303999999999999	2.6824e-09
-0.8303999999999999	2.6828e-09
-0.8303999999999999	2.6832e-09
-0.8303999999999999	2.6836e-09
-0.8303999999999999	2.6840000000000002e-09
-0.8303999999999999	2.6844e-09
-0.8351999999999999	2.6848e-09
-0.8351999999999999	2.6852e-09
-0.8351999999999999	2.6856e-09
-0.8351999999999999	2.686e-09
-0.8351999999999999	2.6864e-09
-0.8351999999999999	2.6868000000000003e-09
-0.8351999999999999	2.6872e-09
-0.8351999999999999	2.6876e-09
-0.8351999999999999	2.6880000000000002e-09
-0.8351999999999999	2.6884e-09
-0.8351999999999999	2.6888e-09
-0.8351999999999999	2.6892e-09
-0.8351999999999999	2.6896e-09
-0.8351999999999999	2.69e-09
-0.8351999999999999	2.6904e-09
-0.84	2.6908000000000003e-09
-0.84	2.6912e-09
-0.84	2.6916e-09
-0.84	2.6920000000000002e-09
-0.84	2.6924e-09
-0.84	2.6928e-09
-0.84	2.6932e-09
-0.84	2.6936e-09
-0.84	2.694e-09
-0.84	2.6944e-09
-0.84	2.6948000000000002e-09
-0.84	2.6952e-09
-0.84	2.6956e-09
-0.84	2.696e-09
-0.84	2.6964e-09
-0.84	2.6968e-09
-0.84	2.6972e-09
-0.84	2.6976000000000003e-09
-0.84	2.698e-09
-0.84	2.6984e-09
-0.84	2.6988000000000002e-09
-0.84	2.6992e-09
-0.84	2.6996e-09
-0.84	2.7e-09
-0.84	2.7004e-09
-0.8447999999999999	2.7008e-09
-0.8447999999999999	2.7012e-09
-0.8447999999999999	2.7016000000000003e-09
-0.8447999999999999	2.702e-09
-0.8447999999999999	2.7024e-09
-0.8447999999999999	2.7028000000000002e-09
-0.8447999999999999	2.7032e-09
-0.8447999999999999	2.7036e-09
-0.8447999999999999	2.704e-09
-0.8447999999999999	2.7044e-09
-0.8447999999999999	2.7048e-09
-0.8447999999999999	2.7052e-09
-0.8447999999999999	2.7056000000000003e-09
-0.8447999999999999	2.706e-09
-0.8447999999999999	2.7064e-09
-0.8447999999999999	2.7068e-09
-0.8447999999999999	2.7072e-09
-0.8447999999999999	2.7076e-09
-0.8447999999999999	2.708e-09
-0.8447999999999999	2.7084000000000003e-09
-0.8447999999999999	2.7088e-09
-0.8447999999999999	2.7092e-09
-0.8447999999999999	2.7096000000000002e-09
-0.8447999999999999	2.71e-09
-0.84	2.7104e-09
-0.84	2.7108e-09
-0.84	2.7112e-09
-0.84	2.7116e-09
-0.84	2.712e-09
-0.84	2.7124000000000003e-09
-0.84	2.7128e-09
-0.84	2.7132e-09
-0.84	2.7136000000000002e-09
-0.84	2.714e-09
-0.84	2.7144e-09
-0.84	2.7148e-09
-0.84	2.7152e-09
-0.84	2.7156e-09
-0.84	2.716e-09
-0.84	2.7164000000000003e-09
-0.84	2.7168e-09
-0.84	2.7172e-09
-0.84	2.7176000000000002e-09
-0.84	2.718e-09
-0.84	2.7184e-09
-0.84	2.7188e-09
-0.84	2.7192000000000003e-09
-0.84	2.7196e-09
-0.84	2.72e-09
-0.8351999999999999	2.7204000000000002e-09
-0.8351999999999999	2.7208e-09
-0.8351999999999999	2.7212e-09
-0.8351999999999999	2.7216e-09
-0.8351999999999999	2.722e-09
-0.8351999999999999	2.7224e-09
-0.8351999999999999	2.7228e-09
-0.8351999999999999	2.7232000000000003e-09
-0.8351999999999999	2.7236e-09
-0.8351999999999999	2.724e-09
-0.8351999999999999	2.7244000000000002e-09
-0.8351999999999999	2.7248e-09
-0.8351999999999999	2.7252e-09
-0.8351999999999999	2.7256e-09
-0.8351999999999999	2.726e-09
-0.8351999999999999	2.7264e-09
-0.8351999999999999	2.7268e-09
-0.8351999999999999	2.7272000000000003e-09
-0.8351999999999999	2.7276e-09
-0.8351999999999999	2.728e-09
-0.8351999999999999	2.7284000000000002e-09
-0.8351999999999999	2.7288e-09
-0.8351999999999999	2.7292e-09
-0.8351999999999999	2.7296e-09
-0.8351999999999999	2.73e-09
-0.8351999999999999	2.7304e-09
-0.84	2.7308e-09
-0.84	2.7312000000000002e-09
-0.84	2.7316e-09
-0.84	2.732e-09
-0.84	2.7324e-09
-0.84	2.7328e-09
-0.84	2.7332e-09
-0.84	2.7336e-09
-0.84	2.7340000000000003e-09
-0.84	2.7344e-09
-0.84	2.7348e-09
-0.8447999999999999	2.7352000000000002e-09
-0.8447999999999999	2.7356e-09
-0.8447999999999999	2.736e-09
-0.8447999999999999	2.7364e-09
-0.8447999999999999	2.7368e-09
-0.8447999999999999	2.7372e-09
-0.8447999999999999	2.7376e-09
-0.8447999999999999	2.7380000000000003e-09
-0.8447999999999999	2.7384e-09
-0.8447999999999999	2.7388e-09
-0.8447999999999999	2.7392000000000002e-09
-0.8447999999999999	2.7396e-09
-0.8447999999999999	2.74e-09
-0.8447999999999999	2.7404e-09
-0.8495999999999999	2.7408e-09
-0.8495999999999999	2.7412e-09
-0.8495999999999999	2.7416e-09
-0.8495999999999999	2.7420000000000003e-09
-0.8495999999999999	2.7424e-09
-0.8495999999999999	2.7428e-09
-0.8495999999999999	2.7432e-09
-0.8495999999999999	2.7436e-09
-0.8495999999999999	2.744e-09
-0.8495999999999999	2.7444e-09
-0.8495999999999999	2.7448000000000003e-09
-0.8447999999999999	2.7452e-09
-0.8447999999999999	2.7456e-09
-0.8447999999999999	2.7460000000000002e-09
-0.8447999999999999	2.7464e-09
-0.8447999999999999	2.7468e-09
-0.8447999999999999	2.7472e-09
-0.8447999999999999	2.7476e-09
-0.8447999999999999	2.748e-09
-0.8447999999999999	2.7484e-09
-0.8447999999999999	2.7488000000000003e-09
-0.8447999999999999	2.7492e-09
-0.8447999999999999	2.7496e-09
-0.8447999999999999	2.7500000000000002e-09
-0.84	2.7504e-09
-0.84	2.7508e-09
-0.84	2.7512e-09
-0.84	2.7516e-09
-0.84	2.752e-09
-0.84	2.7524e-09
-0.84	2.7528000000000003e-09
-0.84	2.7532e-09
-0.84	2.7536e-09
-0.84	2.7540000000000002e-09
-0.8351999999999999	2.7544e-09
-0.8351999999999999	2.7548e-09
-0.8351999999999999	2.7552e-09
-0.8351999999999999	2.7556000000000003e-09
-0.8351999999999999	2.756e-09
-0.8351999999999999	2.7564e-09
-0.8351999999999999	2.7568000000000002e-09
-0.8351999999999999	2.7572e-09
-0.8351999999999999	2.7576e-09
-0.8351999999999999	2.758e-09
-0.8351999999999999	2.7584e-09
-0.8351999999999999	2.7588e-09
-0.8351999999999999	2.7592e-09
-0.8351999999999999	2.7596000000000003e-09
-0.8351999999999999	2.76e-09
-0.8303999999999999	2.7604e-09
-0.8303999999999999	2.7608000000000002e-09
-0.8303999999999999	2.7612e-09
-0.8303999999999999	2.7616e-09
-0.8303999999999999	2.762e-09
-0.8303999999999999	2.7624e-09
-0.8351999999999999	2.7628e-09
-0.8351999999999999	2.7632e-09
-0.8351999999999999	2.7636000000000003e-09
-0.8351999999999999	2.764e-09
-0.8351999999999999	2.7644e-09
-0.8351999999999999	2.7648000000000002e-09
-0.8351999999999999	2.7652e-09
-0.8351999999999999	2.7656e-09
-0.8351999999999999	2.766e-09
-0.8351999999999999	2.7664000000000003e-09
-0.8351999999999999	2.7668e-09
-0.8351999999999999	2.7672e-09
-0.8351999999999999	2.7676000000000002e-09
-0.84	2.768e-09
-0.84	2.7684e-09
-0.84	2.7688e-09
-0.84	2.7692e-09
-0.84	2.7696e-09
-0.84	2.77e-09
-0.84	2.7704000000000003e-09
-0.8447999999999999	2.7708e-09
-0.8447999999999999	2.7712e-09
-0.8447999999999999	2.7716000000000002e-09
-0.8447999999999999	2.772e-09
-0.8447999999999999	2.7724e-09
-0.8495999999999999	2.7728e-09
-0.8495999999999999	2.7732e-09
-0.8495999999999999	2.7736e-09
-0.8495999999999999	2.774e-09
-0.8495999999999999	2.7744000000000003e-09
-0.8543999999999999	2.7748e-09
-0.8543999999999999	2.7752e-09
-0.8543999999999999	2.7756000000000002e-09
-0.8543999999999999	2.776e-09
-0.8543999999999999	2.7764e-09
-0.8543999999999999	2.7768e-09
-0.8592	2.7772e-09
-0.8592	2.7776e-09
-0.8592	2.778e-09
-0.8592	2.7784000000000002e-09
-0.8592	2.7788e-09
-0.8592	2.7792e-09
-0.8592	2.7796e-09
-0.8592	2.78e-09
-0.8592	2.7804e-09
-0.8639999999999999	2.7808e-09
-0.8639999999999999	2.7812000000000003e-09
-0.8639999999999999	2.7816e-09
-0.8639999999999999	2.782e-09
-0.8639999999999999	2.7824000000000002e-09
-0.8639999999999999	2.7828e-09
-0.8639999999999999	2.7832e-09
-0.8639999999999999	2.7836e-09
-0.8592	2.784e-09
-0.8592	2.7844e-09
-0.8592	2.7848e-09
-0.8592	2.7852000000000003e-09
-0.8592	2.7856e-09
-0.8592	2.786e-09
-0.8592	2.7864000000000002e-09
-0.8592	2.7868e-09
-0.8592	2.7872e-09
-0.8592	2.7876e-09
-0.8543999999999999	2.788e-09
-0.8543999999999999	2.7884e-09
-0.8543999999999999	2.7888e-09
-0.8543999999999999	2.7892000000000003e-09
-0.8543999999999999	2.7896e-09
-0.8543999999999999	2.79e-09
-0.8495999999999999	2.7904000000000002e-09
-0.8495999999999999	2.7908e-09
-0.8495999999999999	2.7912e-09
-0.8495999999999999	2.7916e-09
-0.8495999999999999	2.7920000000000003e-09
-0.8495999999999999	2.7924e-09
-0.8447999999999999	2.7928e-09
-0.8447999999999999	2.7932000000000002e-09
-0.8447999999999999	2.7936e-09
-0.8447999999999999	2.794e-09
-0.8447999999999999	2.7944e-09
-0.8447999999999999	2.7948e-09
-0.8447999999999999	2.7952e-09
-0.84	2.7956e-09
-0.84	2.7960000000000003e-09
-0.84	2.7964e-09
-0.84	2.7968e-09
-0.84	2.7972000000000002e-09
-0.84	2.7976e-09
-0.84	2.798e-09
-0.84	2.7984e-09
-0.84	2.7988e-09
-0.84	2.7992e-09
-0.84	2.7996e-09
-0.84	2.8000000000000003e-09
-0.8351999999999999	2.8004e-09
-0.8351999999999999	2.8008e-09
-0.8351999999999999	2.8012000000000002e-09
-0.8351999999999999	2.8016e-09
-0.8351999999999999	2.802e-09
-0.8351999999999999	2.8024e-09
-0.84	2.8028000000000003e-09
-0.84	2.8032e-09
-0.84	2.8036e-09
-0.84	2.8040000000000002e-09
-0.84	2.8044e-09
-0.84	2.8048e-09
-0.84	2.8052e-09
-0.84	2.8056e-09
-0.84	2.806e-09
-0.84	2.8064e-09
-0.84	2.8068000000000003e-09
-0.84	2.8072e-09
-0.8447999999999999	2.8076e-09
-0.8447999999999999	2.8080000000000002e-09
-0.8447999999999999	2.8084e-09
-0.8447999999999999	2.8088e-09
-0.8447999999999999	2.8092e-09
-0.8447999999999999	2.8096e-09
-0.8447999999999999	2.81e-09
-0.8447999999999999	2.8104e-09
-0.8495999999999999	2.8108000000000003e-09
-0.8495999999999999	2.8112e-09
-0.8495999999999999	2.8116e-09
-0.8495999999999999	2.8120000000000002e-09
-0.8495999999999999	2.8124e-09
-0.8495999999999999	2.8128e-09
-0.8495999999999999	2.8132e-09
-0.8543999999999999	2.8136e-09
-0.8543999999999999	2.814e-09
-0.8543999999999999	2.8144e-09
-0.8543999999999999	2.8148000000000002e-09
-0.8543999999999999	2.8152e-09
-0.8543999999999999	2.8156e-09
-0.8543999999999999	2.816e-09
-0.8543999999999999	2.8164e-09
-0.8543999999999999	2.8168e-09
-0.8543999999999999	2.8172e-09
-0.8543999999999999	2.8176000000000003e-09
-0.8543999999999999	2.818e-09
-0.8592	2.8184e-09
-0.8592	2.8188000000000002e-09
-0.8592	2.8192e-09
-0.8592	2.8196e-09
-0.8592	2.82e-09
-0.8543999999999999	2.8204e-09
-0.8543999999999999	2.8208e-09
-0.8543999999999999	2.8212e-09
-0.8543999999999999	2.8216000000000003e-09
-0.8543999999999999	2.822e-09
-0.8543999999999999	2.8224e-09
-0.8543999999999999	2.8228000000000002e-09
-0.8543999999999999	2.8232e-09
-0.8543999999999999	2.8236e-09
-0.8543999999999999	2.824e-09
-0.8543999999999999	2.8244e-09
-0.8495999999999999	2.8248e-09
-0.8495999999999999	2.8252e-09
-0.8495999999999999	2.8256000000000003e-09
-0.8495999999999999	2.826e-09
-0.8495999999999999	2.8264e-09
-0.8495999999999999	2.8268e-09
-0.8495999999999999	2.8272e-09
-0.8495999999999999	2.8276e-09
-0.8447999999999999	2.828e-09
-0.8447999999999999	2.8284000000000003e-09
-0.8447999999999999	2.8288e-09
-0.8447999999999999	2.8292e-09
-0.8447999999999999	2.8296000000000002e-09
-0.8447999999999999	2.83e-09
-0.84	2.8304e-09
-0.84	2.8308e-09
-0.84	2.8312e-09
-0.84	2.8316e-09
-0.84	2.832e-09
-0.84	2.8324000000000003e-09
-0.84	2.8328e-09
-0.84	2.8332e-09
-0.84	2.8336000000000002e-09
-0.84	2.834e-09
-0.8351999999999999	2.8344e-09
-0.8351999999999999	2.8348e-09
-0.8351999999999999	2.8352e-09
-0.8351999999999999	2.8356e-09
-0.8351999999999999	2.836e-09
-0.8351999999999999	2.8364000000000003e-09
-0.8351999999999999	2.8368e-09
-0.8351999999999999	2.8372e-09
-0.8351999999999999	2.8376000000000002e-09
-0.8351999999999999	2.838e-09
-0.8351999999999999	2.8384e-09
-0.8351999999999999	2.8388e-09
-0.8351999999999999	2.8392000000000003e-09
-0.8351999999999999	2.8396e-09
-0.8351999999999999	2.84e-09
-0.8303999999999999	2.8404000000000002e-09
-0.8303999999999999	2.8408e-09
-0.8303999999999999	2.8412e-09
-0.8303999999999999	2.8416e-09
-0.8303999999999999	2.842e-09
-0.8303999999999999	2.8424e-09
-0.8303999999999999	2.8428e-09
-0.8303999999999999	2.8432000000000003e-09
-0.8303999999999999	2.8436e-09
-0.8303999999999999	2.844e-09
-0.8303999999999999	2.8444000000000002e-09
-0.8303999999999999	2.8448e-09
-0.8303999999999999	2.8452e-09
-0.8303999999999999	2.8456e-09
-0.8303999999999999	2.846e-09
-0.8303999999999999	2.8464e-09
-0.8303999999999999	2.8468e-09
-0.8303999999999999	2.8472000000000003e-09
-0.8303999999999999	2.8476e-09
-0.8303999999999999	2.848e-09
-0.8303999999999999	2.8484000000000002e-09
-0.8303999999999999	2.8488e-09
-0.8303999999999999	2.8492e-09
-0.8303999999999999	2.8496e-09
-0.8303999999999999	2.8500000000000003e-09
-0.8303999999999999	2.8504e-09
-0.8351999999999999	2.8508e-09
-0.8351999999999999	2.8512000000000002e-09
-0.8351999999999999	2.8516e-09
-0.8351999999999999	2.852e-09
-0.8351999999999999	2.8524e-09
-0.8351999999999999	2.8528e-09
-0.8351999999999999	2.8532e-09
-0.8351999999999999	2.8536e-09
-0.8351999999999999	2.8540000000000003e-09
-0.8351999999999999	2.8544e-09
-0.8351999999999999	2.8548e-09
-0.8351999999999999	2.8552000000000002e-09
-0.8351999999999999	2.8556e-09
-0.84	2.856e-09
-0.84	2.8564e-09
-0.84	2.8568e-09
-0.84	2.8572e-09
-0.84	2.8576e-09
-0.84	2.8580000000000003e-09
-0.84	2.8584e-09
-0.84	2.8588e-09
-0.84	2.8592000000000002e-09
-0.84	2.8596e-09
-0.84	2.86e-09
-0.84	2.8604e-09
-0.8447999999999999	2.8608e-09
-0.8447999999999999	2.8612e-09
-0.8447999999999999	2.8616e-09
-0.8447999999999999	2.8620000000000002e-09
-0.8447999999999999	2.8624e-09
-0.8447999999999999	2.8628e-09
-0.8447999999999999	2.8632e-09
-0.8447999999999999	2.8636e-09
-0.8447999999999999	2.864e-09
-0.8447999999999999	2.8644e-09
-0.8447999999999999	2.8648000000000003e-09
-0.8447999999999999	2.8652e-09
-0.8447999999999999	2.8656e-09
-0.8447999999999999	2.8660000000000002e-09
-0.8447999999999999	2.8664e-09
-0.8447999999999999	2.8668e-09
-0.8447999999999999	2.8672e-09
-0.8447999999999999	2.8676e-09
-0.8447999999999999	2.868e-09
-0.8447999999999999	2.8684e-09
-0.8447999999999999	2.8688000000000003e-09
-0.8447999999999999	2.8692e-09
-0.8447999999999999	2.8696e-09
-0.8447999999999999	2.8700000000000002e-09
-0.8447999999999999	2.8704e-09
-0.8495999999999999	2.8708e-09
-0.8495999999999999	2.8712e-09
-0.8495999999999999	2.8716e-09
-0.8495999999999999	2.872e-09
-0.8495999999999999	2.8724e-09
-0.8495999999999999	2.8728000000000003e-09
-0.8495999999999999	2.8732e-09
-0.8495999999999999	2.8736e-09
-0.8495999999999999	2.8740000000000002e-09
-0.8495999999999999	2.8744e-09
-0.8495999999999999	2.8748e-09
-0.8495999999999999	2.8752e-09
-0.8495999999999999	2.8756000000000003e-09
-0.8495999999999999	2.876e-09
-0.8495999999999999	2.8764e-09
-0.8495999999999999	2.8768000000000002e-09
-0.8495999999999999	2.8772e-09
-0.8495999999999999	2.8776e-09
-0.8495999999999999	2.878e-09
-0.8495999999999999	2.8784e-09
-0.8447999999999999	2.8788e-09
-0.8447999999999999	2.8792e-09
-0.8447999999999999	2.8796000000000003e-09
-0.8447999999999999	2.88e-09
-0.8447999999999999	2.8804e-09
-0.8447999999999999	2.8808000000000002e-09
-0.8447999999999999	2.8812e-09
-0.8447999999999999	2.8816e-09
-0.8447999999999999	2.882e-09
-0.8447999999999999	2.8824e-09
-0.8447999999999999	2.8828e-09
-0.8447999999999999	2.8832e-09
-0.8447999999999999	2.8836000000000003e-09
-0.8447999999999999	2.884e-09
-0.8447999999999999	2.8844e-09
-0.8447999999999999	2.8848000000000002e-09
-0.8447999999999999	2.8852e-09
-0.8447999999999999	2.8856e-09
-0.8447999999999999	2.886e-09
-0.8447999999999999	2.8864000000000003e-09
-0.8447999999999999	2.8868e-09
-0.8447999999999999	2.8872e-09
-0.8447999999999999	2.8876000000000002e-09
-0.8447999999999999	2.888e-09
-0.8447999999999999	2.8884e-09
-0.8447999999999999	2.8888e-09
-0.8447999999999999	2.8892e-09
-0.8447999999999999	2.8896e-09
-0.8447999999999999	2.89e-09
-0.8447999999999999	2.8904000000000003e-09
-0.8447999999999999	2.8908e-09
-0.8447999999999999	2.8912e-09
-0.8495999999999999	2.8916000000000002e-09
-0.8495999999999999	2.892e-09
-0.8495999999999999	2.8924e-09
-0.8495999999999999	2.8928e-09
-0.8495999999999999	2.8932e-09
-0.8495999999999999	2.8936e-09
-0.8495999999999999	2.894e-09
-0.8495999999999999	2.8944000000000003e-09
-0.8495999999999999	2.8948e-09
-0.8495999999999999	2.8952e-09
-0.8495999999999999	2.8956000000000002e-09
-0.8495999999999999	2.896e-09
-0.8495999999999999	2.8964e-09
-0.8495999999999999	2.8968e-09
-0.8495999999999999	2.8972000000000003e-09
-0.8495999999999999	2.8976e-09
-0.8495999999999999	2.898e-09
-0.8495999999999999	2.8984000000000002e-09
-0.8495999999999999	2.8988e-09
-0.8495999999999999	2.8992e-09
-0.8495999999999999	2.8996e-09
-0.8495999999999999	2.9e-09
-0.8447999999999999	2.9004e-09
-0.8447999999999999	2.9008e-09
-0.8447999999999999	2.9012000000000003e-09
-0.8447999999999999	2.9016e-09
-0.8447999999999999	2.902e-09
-0.8447999999999999	2.9024000000000002e-09
-0.8447999999999999	2.9028e-09
-0.8447999999999999	2.9032e-09
-0.8447999999999999	2.9036e-09
-0.8447999999999999	2.904e-09
-0.8447999999999999	2.9044e-09
-0.8447999999999999	2.9048e-09
-0.8447999999999999	2.9052000000000003e-09
-0.8447999999999999	2.9056e-09
-0.8447999999999999	2.906e-09
-0.8447999999999999	2.9064000000000002e-09
-0.8447999999999999	2.9068e-09
-0.84	2.9072e-09
-0.84	2.9076e-09
-0.84	2.908e-09
-0.84	2.9084e-09
-0.84	2.9088e-09
-0.84	2.9092000000000003e-09
-0.84	2.9096e-09
-0.84	2.91e-09
-0.8351999999999999	2.9104e-09
-0.8351999999999999	2.9108e-09
-0.8351999999999999	2.9112e-09
-0.8351999999999999	2.9116e-09
-0.8351999999999999	2.9120000000000003e-09
-0.8351999999999999	2.9124e-09
-0.8351999999999999	2.9128e-09
-0.8303999999999999	2.9132000000000002e-09
-0.8303999999999999	2.9136e-09
-0.8303999999999999	2.914e-09
-0.8303999999999999	2.9144e-09
-0.8303999999999999	2.9148e-09
-0.8303999999999999	2.9152e-09
-0.8303999999999999	2.9156e-09
-0.8255999999999999	2.9160000000000003e-09
-0.8255999999999999	2.9164e-09
-0.8255999999999999	2.9168e-09
-0.8255999999999999	2.9172000000000002e-09
-0.8255999999999999	2.9176e-09
-0.8255999999999999	2.918e-09
-0.8255999999999999	2.9184e-09
-0.8255999999999999	2.9188e-09
-0.8255999999999999	2.9192e-09
-0.8255999999999999	2.9196e-09
-0.8255999999999999	2.9200000000000003e-09
-0.8208	2.9204e-09
-0.8208	2.9208e-09
-0.8208	2.9212000000000002e-09
-0.8208	2.9216e-09
-0.8255999999999999	2.922e-09
-0.8255999999999999	2.9224e-09
-0.8255999999999999	2.9228000000000003e-09
-0.8255999999999999	2.9232e-09
-0.8255999999999999	2.9236e-09
-0.8255999999999999	2.9240000000000002e-09
-0.8255999999999999	2.9244e-09
-0.8255999999999999	2.9248e-09
-0.8255999999999999	2.9252e-09
-0.8255999999999999	2.9256e-09
-0.8255999999999999	2.926e-09
-0.8303999999999999	2.9264e-09
-0.8303999999999999	2.9268000000000003e-09
-0.8303999999999999	2.9272e-09
-0.8303999999999999	2.9276e-09
-0.8303999999999999	2.9280000000000002e-09
-0.8303999999999999	2.9284e-09
-0.8351999999999999	2.9288e-09
-0.8351999999999999	2.9292e-09
-0.8351999999999999	2.9296e-09
-0.8351999999999999	2.93e-09
-0.8351999999999999	2.9304e-09
-0.84	2.9308000000000003e-09
-0.84	2.9312e-09
-0.84	2.9316e-09
-0.84	2.9320000000000002e-09
-0.8447999999999999	2.9324e-09
-0.8447999999999999	2.9328e-09
-0.8447999999999999	2.9332e-09
-0.8447999999999999	2.9336000000000003e-09
-0.8447999999999999	2.934e-09
-0.8495999999999999	2.9344e-09
-0.8495999999999999	2.9348000000000002e-09
-0.8495999999999999	2.9352e-09
-0.8495999999999999	2.9356e-09
-0.8495999999999999	2.936e-09
-0.8543999999999999	2.9364e-09
-0.8543999999999999	2.9368e-09
-0.8543999999999999	2.9372e-09
-0.8543999999999999	2.9376000000000003e-09
-0.8543999999999999	2.938e-09
-0.8543999999999999	2.9384e-09
-0.8543999999999999	2.9388000000000002e-09
-0.8543999999999999	2.9392e-09
-0.8543999999999999	2.9396e-09
-0.8543999999999999	2.94e-09
-0.8543999999999999	2.9404e-09
-0.8592	2.9408e-09
-0.8543999999999999	2.9412e-09
-0.8543999999999999	2.9416000000000003e-09
-0.8543999999999999	2.942e-09
-0.8543999999999999	2.9424e-09
-0.8543999999999999	2.9428000000000002e-09
-0.8543999999999999	2.9432e-09
-0.8543999999999999	2.9436e-09
-0.8543999999999999	2.944e-09
-0.8543999999999999	2.9444000000000003e-09
-0.8543999999999999	2.9448e-09
-0.8543999999999999	2.9452e-09
-0.8543999999999999	2.9456000000000003e-09
-0.8495999999999999	2.946e-09
-0.8495999999999999	2.9464e-09
-0.8495999999999999	2.9468e-09
-0.8495999999999999	2.9472e-09
-0.8495999999999999	2.9476e-09
-0.8495999999999999	2.948e-09
-0.8447999999999999	2.9484000000000003e-09
-0.8447999999999999	2.9488e-09
-0.8447999999999999	2.9492e-09
-0.8447999999999999	2.9496000000000002e-09
-0.8447999999999999	2.95e-09
-0.84	2.9504e-09
-0.84	2.9508e-09
-0.84	2.9512e-09
-0.84	2.9516e-09
-0.84	2.952e-09
-0.84	2.9524000000000003e-09
-0.8351999999999999	2.9528e-09
-0.8351999999999999	2.9532e-09
-0.8351999999999999	2.9536000000000002e-09
-0.8351999999999999	2.954e-09
-0.8351999999999999	2.9544e-09
-0.8351999999999999	2.9548e-09
-0.8351999999999999	2.9552e-09
-0.8351999999999999	2.9556e-09
-0.8351999999999999	2.956e-09
-0.8303999999999999	2.9564000000000003e-09
-0.8303999999999999	2.9568e-09
-0.8303999999999999	2.9572e-09
-0.8303999999999999	2.9576000000000002e-09
-0.8303999999999999	2.958e-09
-0.8303999999999999	2.9584e-09
-0.8303999999999999	2.9588e-09
-0.8303999999999999	2.9592000000000003e-09
-0.8303999999999999	2.9596e-09
-0.8303999999999999	2.96e-09
-0.8303999999999999	2.9604000000000002e-09
-0.8351999999999999	2.9608e-09
-0.8351999999999999	2.9612e-09
-0.8351999999999999	2.9616e-09
-0.8351999999999999	2.962e-09
-0.8351999999999999	2.9624e-09
-0.8351999999999999	2.9628e-09
-0.8351999999999999	2.9632000000000003e-09
-0.8351999999999999	2.9636e-09
-0.84	2.964e-09
-0.84	2.9644000000000002e-09
-0.84	2.9648e-09
-0.84	2.9652e-09
-0.84	2.9656e-09
-0.84	2.966e-09
-0.8447999999999999	2.9664e-09
-0.8447999999999999	2.9668e-09
-0.8447999999999999	2.9672000000000003e-09
-0.8447999999999999	2.9676e-09
-0.8447999999999999	2.968e-09
-0.8495999999999999	2.9684000000000002e-09
-0.8495999999999999	2.9688e-09
-0.8495999999999999	2.9692e-09
-0.8495999999999999	2.9696e-09
-0.8495999999999999	2.9700000000000003e-09
-0.8495999999999999	2.9704e-09
-0.8543999999999999	2.9708e-09
-0.8543999999999999	2.9712000000000002e-09
-0.8543999999999999	2.9716e-09
-0.8543999999999999	2.972e-09
-0.8543999999999999	2.9724e-09
-0.8543999999999999	2.9728e-09
-0.8592	2.9732e-09
-0.8592	2.9736e-09
-0.8592	2.9740000000000003e-09
-0.8592	2.9744e-09
-0.8592	2.9748e-09
-0.8592	2.9752000000000002e-09
-0.8592	2.9756e-09
-0.8592	2.976e-09
-0.8592	2.9764e-09
-0.8592	2.9768e-09
-0.8592	2.9772e-09
-0.8592	2.9776e-09
